Timestamp,x,y,z,a,b,c,alpha,beta,gamma
1482277631174,0.0427866,-0.031138241,0.10987234,0.019180298,0.0124053955,0.009216309,168.99854,13.831114,-72.33611
1482277631179,0.023698807,-0.02212727,0.10456014,0.023910522,0.0072021484,0.009216309,168.9964,13.819033,-72.33373
1482277631184,0.04481411,0.03623277,0.021081924,0.028549194,3.6621094E-4,0.01008606,168.98376,13.796799,-72.33383
1482277631189,0.15302658,0.03506261,-0.019440651,0.029388428,-0.0035095215,0.009414673,168.97034,13.774674,-72.332794
1482277631194,0.09268284,0.06711155,-0.031437635,0.024963379,-0.0067443848,0.0056915283,168.95264,13.750379,-72.3325
1482277631199,0.12486267,0.10631335,0.013267517,0.01776123,-0.007293701,-4.4250488E-4,168.93329,13.724356,-72.329315
1482277631204,0.114284515,0.022737503,0.026988983,0.010665894,-0.004776001,-0.0031433105,168.93213,13.716882,-72.32476
1482277631210,0.13453293,0.0014861226,-0.12913752,0.004562378,-4.7302246E-4,-0.008117676,168.93854,13.724557,-72.327736
1482277631214,0.090909004,-0.0074487925,-0.41125417,-9.0026855E-4,0.002960205,-0.013580322,168.95251,13.751668,-72.34466
1482277631220,0.03586006,-0.018366575,-0.42179465,-0.01008606,0.0043182373,-0.017105103,168.97205,13.787264,-72.36307
1482277631224,0.042646408,-0.11149722,-0.30469155,-0.020767212,0.0054016113,-0.02130127,169.00165,13.839435,-72.37505
1482277631229,-2.4223328E-4,-0.09977603,-0.20045996,-0.026733398,-3.0517578E-4,-0.021759033,169.03906,13.889353,-72.38219
1482277631235,-0.08775711,-0.06913757,-0.106934786,-0.028137207,-0.009994507,-0.020843506,169.06915,13.931444,-72.38413
1482277631242,-0.068455696,-0.020192087,0.103318214,-0.024368286,-0.025344849,-0.017730713,169.08362,13.949071,-72.37415
1482277631243,-0.122680664,-0.0072010756,0.16954374,-0.01701355,-0.03555298,-0.014465332,169.0791,13.956416,-72.35845
1482277631249,-0.07265282,-0.077224195,0.11455464,-0.008422852,-0.03715515,-0.01020813,169.0935,13.970194,-72.34249
1482277631254,-0.079649925,-0.047846794,0.30322838,0.0012512207,-0.032058716,-0.0058898926,169.09924,13.966157,-72.319305
1482277631259,-0.12892914,-0.05220759,0.38448215,0.016189575,-0.019363403,0.0015563965,169.10156,13.953036,-72.29604
1482277631264,-0.17049026,0.004222393,0.34525132,0.035125732,-0.0034179688,0.0076141357,169.08154,13.923709,-72.28022
1482277631269,-0.06982708,0.092742145,0.17954159,0.053955078,0.010864258,0.01776123,169.05518,13.880937,-72.27613
1482277631274,-0.064291954,0.1137414,0.1618216,0.06254578,0.01083374,0.025253296,169.01807,13.823848,-72.275536
1482277631280,-0.013959885,0.112995386,0.06860757,0.06997681,0.0076293945,0.02746582,168.9773,13.763873,-72.278244
1482277631284,0.040655136,0.13802052,0.01146698,0.06977844,0.0066223145,0.03164673,168.96027,13.69786,-72.28261
1482277631289,0.052332878,0.10140997,-0.09947944,0.06317139,0.007827759,0.031448364,168.91699,13.640809,-72.29156
1482277631294,0.111172676,0.07697117,-0.093663216,0.0541687,0.0118255615,0.026428223,168.87952,13.589298,-72.30003
1482277631299,0.11994934,0.05339384,-0.24825811,0.041275024,0.015136719,0.022781372,168.85425,13.560373,-72.3151
1482277631305,0.11687851,0.07747805,-0.2290914,0.026229858,0.014968872,0.017211914,168.83502,13.532386,-72.330154
1482277631309,0.10907364,0.06173396,-0.26437664,0.012069702,0.012619019,0.00982666,168.81665,13.517632,-72.34605
1482277631314,0.10834789,0.04898274,-0.24281287,-0.002746582,0.008728027,0.004425049,168.80542,13.513069,-72.35951
1482277631319,0.07217026,-0.017519176,-0.21676016,-0.014328003,0.008834839,-8.239746E-4,168.80927,13.525994,-72.37066
1482277631325,0.029212952,-4.4447184E-4,-0.15541506,-0.023101807,0.009643555,-0.004714966,168.81848,13.54202,-72.379875
1482277631329,0.010176659,-0.023504376,-0.22215438,-0.026153564,0.00630188,-0.005584717,168.82886,13.566365,-72.39132
1482277631335,0.031398773,-0.043938696,-0.23648453,-0.026306152,0.0038452148,-0.0046691895,168.84283,13.595536,-72.402306
1482277631343,-0.0018930435,-0.042978942,-0.23431921,-0.027069092,-3.2043457E-4,-0.0046691895,168.8551,13.623428,-72.41284
1482277631344,-0.030240059,-0.016061127,-0.199296,-0.025802612,-0.00390625,-0.004486084,168.84851,13.644981,-72.421455
1482277631349,0.024209976,-0.05551088,-0.2072568,-0.02331543,-0.009597778,-0.0030670166,168.8609,13.671239,-72.42805
1482277631354,0.012013435,-0.10418683,-0.12343359,-0.018859863,-0.016357422,-1.373291E-4,168.87769,13.698264,-72.42855
1482277631359,0.025844574,-0.091337144,-0.016892672,-0.0103302,-0.020553589,0.0021820068,168.88904,13.713454,-72.42339
1482277631363,0.039502144,-0.100043476,0.017706394,-6.4086914E-4,-0.022705078,0.0038757324,168.89117,13.723705,-72.415215
1482277631368,0.036489487,-0.08762157,-0.047278166,0.008544922,-0.024841309,0.0038757324,168.8974,13.730203,-72.409546
1482277631374,0.06417179,-0.03528452,-0.074038744,0.0154418945,-0.027542114,0.0036315918,168.89508,13.726971,-72.4049
1482277631379,0.03727436,-0.06607008,-0.12910247,0.019180298,-0.0317688,0.002090454,168.89722,13.72851,-72.40171
1482277631384,0.038827896,-0.03755468,-0.075437784,0.019989014,-0.03527832,-0.0010223389,168.8888,13.722619,-72.394455
1482277631389,0.019145966,-0.046845436,-0.099995375,0.015411377,-0.03642273,-0.0044555664,168.89136,13.723497,-72.38894
1482277631393,0.032611847,-0.09835386,0.050173998,0.011077881,-0.035995483,-0.0074005127,168.9046,13.729661,-72.37459
1482277631398,-0.0012302399,-0.11384314,0.14962149,0.0076904297,-0.03036499,-0.009902954,168.92267,13.738335,-72.35637
1482277631405,-0.037073135,-0.10543573,0.18480062,0.0056152344,-0.021408081,-0.012802124,168.93542,13.748741,-72.338715
1482277631409,-0.039452553,-0.10637629,0.16817641,0.0014190674,-0.013519287,-0.014907837,168.96008,13.764952,-72.32413
1482277631414,-0.09130955,-0.17319351,0.14254189,-0.0030517578,-0.009338379,-0.016708374,168.99951,13.797949,-72.312195
1482277631419,-0.102519035,-0.1544497,0.15281653,-0.009094238,-0.0040740967,-0.017486572,169.0362,13.829349,-72.30186
1482277631423,-0.06636238,-0.12624896,0.075903654,-0.015579224,0.0020446777,-0.017486572,169.0653,13.863592,-72.29596
1482277631429,-0.06819153,-0.10527289,0.10142851,-0.0209198,0.007446289,-0.017486572,169.09827,13.896619,-72.290794
1482277631433,-0.11950207,-0.08912367,0.2214272,-0.022155762,0.013259888,-0.016677856,169.1289,13.924963,-72.28261
1482277631438,-0.15377426,-0.06370783,0.33125854,-0.0181427,0.018417358,-0.014572144,169.15497,13.94554,-72.27194
1482277631445,-0.13573456,-0.03859818,0.34839296,-0.011123657,0.021209717,-0.013214111,169.17175,13.961024,-72.26233
1482277631448,-0.110759735,-0.039943993,0.24257731,-0.0051727295,0.023925781,-0.011886597,169.19208,13.975277,-72.2572
1482277631454,-0.09537029,-0.013041735,0.048125982,-4.119873E-4,0.02670288,-0.009109497,169.20898,13.992057,-72.26219
1482277631459,-0.08477974,-0.024321675,-0.02656579,0.0049743652,0.026565552,-0.0064849854,169.22632,14.010495,-72.271255
1482277631463,-0.04595089,0.03274691,-0.16678381,0.010375977,0.020019531,-0.003250122,169.23975,14.021475,-72.286705
1482277631469,-0.019335747,0.06787181,0.036108732,0.015609741,0.0104522705,-0.0014648438,169.23541,14.013267,-72.29129
1482277631474,0.011656761,0.057691634,0.08816457,0.020965576,0.0059661865,-0.0010070801,169.22961,13.999544,-72.29057
1482277631478,-0.021410942,0.07585335,0.11122537,0.02607727,0.008117676,0.0011444092,169.21863,13.979685,-72.2882
1482277631483,-0.018751144,0.07243228,0.14363313,0.030410767,0.01083374,0.0033416748,169.2207,13.95605,-72.28514
1482277631488,-0.025509834,0.054716527,0.010639191,0.034729004,0.01461792,0.005493164,169.2107,13.937855,-72.28889
1482277631495,0.045747757,0.114887536,-0.0030624866,0.036315918,0.020004272,0.007080078,169.19055,13.908514,-72.29406
1482277631498,0.07872772,0.07531214,0.0119223595,0.03527832,0.023117065,0.0060577393,169.17712,13.88398,-72.299225
1482277631504,0.09969616,0.13050121,-0.093390465,0.031539917,0.022079468,0.004425049,169.17102,13.856101,-72.310745
1482277631509,0.14874554,0.08395976,-0.17911482,0.023651123,0.021057129,3.8146973E-4,169.16016,13.8423815,-72.32353
1482277631513,0.17377663,0.16078657,-0.30185175,0.013809204,0.023925781,-0.005508423,169.1402,13.825886,-72.34228
1482277631519,0.21278095,0.11227214,-0.22748327,0.0029907227,0.027023315,-0.011520386,169.13458,13.822528,-72.35689
1482277631523,0.23574162,0.17299491,-0.21490169,-0.0059509277,0.024841309,-0.019256592,169.13391,13.821528,-72.36825
1482277631529,0.15135002,0.22973621,-0.21448588,-0.0137786865,0.018478394,-0.026947021,169.13098,13.825748,-72.38217
1482277631534,0.017965317,0.1870355,-0.28288674,-0.024917603,0.0126953125,-0.032730103,169.1258,13.831392,-72.395905
1482277631538,-0.043525696,0.07190418,-0.34600663,-0.036331177,0.010864258,-0.034576416,169.12561,13.848064,-72.411865
1482277631545,-0.09508228,-0.011518538,-0.18203163,-0.044052124,0.008850098,-0.033233643,169.1449,13.89279,-72.42966
1482277631548,-0.17931938,-0.12270355,0.015759706,-0.04849243,0.0028839111,-0.02835083,169.1789,13.945334,-72.43946
1482277631554,-0.17319202,-0.15547365,0.13614321,-0.046188354,-0.0012207031,-0.019073486,169.22485,14.0041685,-72.439095
1482277631559,-0.19541073,-0.12236482,0.23190188,-0.03842163,-6.5612793E-4,-0.00944519,169.26715,14.054577,-72.43205
1482277631567,-0.14890957,-0.094922185,0.20420504,-0.029174805,0.0029449463,-1.9836426E-4,169.29053,14.086581,-72.42198
1482277631568,-0.09087944,-0.0752303,0.15575004,-0.018859863,0.009552002,0.0071868896,169.30573,14.103072,-72.41435
1482277631573,0.013987541,-0.053691924,0.10323715,-0.010299683,0.015625,0.011444092,169.31311,14.111251,-72.410484
1482277631578,0.0708313,-0.065592766,-0.04311824,-0.0019683838,0.01876831,0.013183594,169.31537,14.112725,-72.40977
1482277631583,0.12481117,0.05232352,-0.04910946,0.0059051514,0.014801025,0.01272583,169.32025,14.11853,-72.41591
1482277631588,0.14993954,0.084258854,-0.14264488,0.009460449,0.009384155,0.010269165,169.30505,14.103274,-72.42226
1482277631593,0.09212685,0.11856192,-0.19084525,0.007080078,0.0038146973,0.006149292,169.28503,14.085095,-72.43136
1482277631598,0.0653801,0.053729773,-0.14448023,2.4414063E-4,-0.003326416,1.2207031E-4,169.26196,14.067159,-72.44171
1482277631603,0.07413769,0.05355048,0.0782218,-0.007293701,-0.010864258,-0.0055236816,169.25946,14.061954,-72.44763
1482277631609,0.04732895,0.048962057,-0.28654718,-0.013198853,-0.014297485,-0.010101318,169.25293,14.053619,-72.44084
1482277631613,0.10822296,-0.082789004,-0.085948944,-0.021118164,0.0036773682,-0.013580322,169.25116,14.065375,-72.44929
1482277631618,-0.0057287216,-0.260221,0.038671732,-0.03163147,0.026870728,-0.018218994,169.27747,14.097586,-72.44891
1482277631625,0.032362938,-0.1411019,0.3724122,-0.02961731,0.022277832,-0.021316528,169.34827,14.166947,-72.44928
1482277631628,-0.1472454,0.052594066,0.28015614,-0.012496948,0.004470825,-0.023513794,169.39417,14.204592,-72.43567
1482277631633,-0.09656048,0.08867872,0.07237339,0.0024414063,-0.0040740967,-0.022994995,169.406,14.21266,-72.42702
1482277631638,0.026741028,0.17148286,0.075908184,0.009307861,-0.016830444,-0.02192688,169.41095,14.216484,-72.424
1482277631643,-0.110806465,0.11891115,0.23937583,0.012893677,-0.027252197,-0.019927979,169.38086,14.201117,-72.41722
1482277631648,-0.15287685,0.0028488636,0.28311706,0.017654419,-0.028656006,-0.015319824,169.37244,14.182317,-72.401344
1482277631653,-0.13780308,-0.041914523,0.24184966,0.02796936,-0.02217102,-0.006866455,169.37885,14.174809,-72.38105
1482277631659,-0.09913921,-0.08200985,0.30031896,0.03413391,-0.013580322,-9.765625E-4,169.38666,14.168456,-72.36464
1482277631663,-0.027599335,-0.096027136,0.11323094,0.03567505,-0.0030670166,0.0015258789,169.41736,14.159258,-72.346695
1482277631668,-0.017897606,-0.072286785,0.067368746,0.034835815,0.0037841797,0.004623413,169.4303,14.15751,-72.338905
1482277631673,-0.05069256,0.017308533,0.0291996,0.030792236,0.0074005127,0.005935669,169.43909,14.153349,-72.33588
1482277631678,-0.054857254,0.016436279,0.064618826,0.023071289,0.006729126,0.006942749,169.432,14.13692,-72.33753
1482277631683,-0.0755415,0.032248497,0.09732318,0.01689148,0.005584717,0.008087158,169.44507,14.119291,-72.33823
1482277631687,-0.062952995,0.04315269,0.15115786,0.012481689,0.011642456,0.010192871,169.43347,14.100497,-72.33734
1482277631692,-0.15655422,-0.0027389526,-0.13965654,0.0061187744,0.023239136,0.013381958,169.41882,14.077593,-72.334984
1482277631698,-0.0697155,-0.031729877,-0.24545145,-0.0034942627,0.04660034,0.015579224,169.41089,14.074408,-72.34939
1482277631703,-0.061175346,-0.11939156,-0.19349551,-0.015335083,0.06826782,0.015625,169.40332,14.083793,-72.37196
1482277631707,0.07264614,-0.055160522,-0.20961428,-0.020446777,0.07052612,0.015625,169.42188,14.111941,-72.39737
1482277631713,0.13432312,0.02520883,-0.056293488,-0.02078247,0.059768677,0.013458252,169.43353,14.141535,-72.44549
1482277631722,0.100925446,0.08609599,0.04103017,-0.017471313,0.041656494,0.010238647,169.42578,14.132674,-72.45811
1482277631727,0.05815029,0.023800671,0.06369209,-0.0098724365,0.032058716,0.0070495605,169.42291,14.130916,-72.46547
1482277631732,0.041584015,-0.004943311,-0.01807332,-0.0013580322,0.02659607,0.0059661865,169.42511,14.134864,-72.47426
1482277631737,0.065197945,-0.054742336,-0.22456503,0.003967285,0.019821167,0.0048980713,169.43616,14.152556,-72.48978
1482277631742,0.06960869,-0.08764458,-0.25034618,0.007965088,0.007797241,0.0038909912,169.45526,14.173752,-72.50361
1482277631747,0.037570953,-0.11317623,-0.22430491,0.014846802,-0.0128479,0.0037994385,169.47351,14.196712,-72.5129
1482277631757,0.053333282,-0.041851103,-0.23110127,0.020065308,-0.0284729,0.0028076172,169.47174,14.19674,-72.51329
1482277631762,0.009836197,0.036007047,-0.025751114,0.022766113,-0.037841797,0.002609253,169.44635,14.175344,-72.50368
1482277631766,0.035116196,0.09911841,0.1494453,0.020843506,-0.043502808,6.713867E-4,169.41919,14.137687,-72.485664
1482277631772,0.1121788,0.04834068,0.11091733,0.021316528,-0.04109192,6.713867E-4,169.40247,14.109449,-72.468864
1482277631777,0.0070724487,0.049912095,-0.096478224,0.025177002,-0.028961182,7.4768066E-4,169.38843,14.092788,-72.46768
1482277631781,0.13896942,-0.0027987957,-0.13194752,0.025390625,-0.017669678,0.0014343262,169.39417,14.087452,-72.46695
1482277631786,0.13756943,-0.04537171,-0.25206256,0.020324707,-0.016021729,-0.0014038086,169.40363,14.098678,-72.47105
1482277631791,0.2046156,-0.021237075,-0.2767651,0.016708374,-0.016906738,-0.007171631,169.41376,14.111915,-72.47512
1482277631797,0.056246758,0.085582316,-0.18567514,0.010925293,-0.017700195,-0.009918213,169.40698,14.109325,-72.47757
1482277631802,0.022274971,0.031373203,-0.022541046,0.0034942627,-0.022888184,-0.015029907,169.4187,14.1142235,-72.46969
1482277631807,0.031036377,0.03668934,0.082470894,-0.00340271,-0.031539917,-0.018554688,169.42126,14.114713,-72.456215
1482277631812,-0.042952538,0.0067275763,0.1250906,-0.008239746,-0.035202026,-0.019012451,169.4295,14.120873,-72.44043
1482277631816,-0.07609558,0.043112457,0.04257655,-0.009063721,-0.029678345,-0.020202637,169.43304,14.12616,-72.43127
1482277631821,-0.08758068,0.027116477,0.06266618,-0.008300781,-0.020217896,-0.01777649,169.44183,14.132385,-72.42388
1482277631828,-0.039866447,0.025207043,-0.018679619,-0.0053253174,-0.013168335,-0.014266968,169.44635,14.139271,-72.4212
1482277631831,0.005094528,0.013706505,-0.07340932,-0.0032043457,-0.01184082,-0.010284424,169.45068,14.146893,-72.42028
1482277631836,-0.014043808,0.039913356,-0.033267498,-0.0015869141,-0.013320923,-0.007873535,169.44757,14.145781,-72.418335
1482277631841,-2.861023E-5,-0.019087315,-0.02904582,-0.0019073486,-0.016464233,-0.007247925,169.44263,14.15278,-72.41425
1482277631846,0.020947456,0.021535277,-0.105134726,-0.0029754639,-0.017669678,-0.0060424805,169.44128,14.156104,-72.41369
1482277631851,0.004012108,-0.044301808,-0.055349827,-0.004714966,-0.015609741,-0.007446289,169.45264,14.170408,-72.41101
1482277631857,0.020296097,-0.10472649,0.010679722,-0.007949829,-0.012298584,-0.009613037,169.47668,14.194944,-72.404976
1482277631861,-0.03909874,-0.04411894,-0.008799076,-0.010787964,-0.011245728,-0.011077881,169.4812,14.213478,-72.40133
1482277631866,-0.05545044,-0.028938174,0.08536577,-0.013198853,-0.0095825195,-0.011077881,169.4925,14.225332,-72.394966
1482277631873,-0.09284687,0.031049013,0.056226015,-0.016616821,-0.0046539307,-0.010696411,169.49493,14.231563,-72.39243
1482277631876,-0.070804596,0.022008121,0.02768135,-0.019073486,0.0028839111,-0.008834839,169.4989,14.240659,-72.392975
1482277631881,-0.07956219,-0.027210414,0.086912155,-0.019348145,0.008056641,-0.005996704,169.4997,14.253742,-72.39176
1482277631886,-0.083542824,-0.035963595,0.08420181,-0.019104004,0.0070648193,-0.0042419434,169.5097,14.266565,-72.390305
1482277631892,-0.080423355,-0.10840392,0.1499188,-0.018966675,0.004837036,-0.0032043457,169.53058,14.287414,-72.38471
1482277631896,-0.027721405,-0.1095624,0.012161255,-0.016845703,0.0074310303,-0.0021362305,169.55182,14.311732,-72.38526
1482277631902,-0.008416176,-0.11782968,0.038710356,-0.015472412,0.0131073,-0.0010070801,169.56049,14.336952,-72.38596
1482277631906,-0.019906044,-0.045787334,0.08173299,-0.015945435,0.017120361,-3.9672852E-4,169.57202,14.349604,-72.38677
1482277631911,0.006471634,-0.014506042,0.07010269,-0.015609741,0.01739502,7.6293945E-5,169.57813,14.3572,-72.38812
1482277631916,-0.021722794,0.030616045,0.06308365,-0.012954712,0.013290405,6.713867E-4,169.57501,14.3558235,-72.38958
1482277631922,0.039912224,0.08239943,0.1312995,-0.0093688965,0.005630493,6.713867E-4,169.54785,14.340975,-72.38554
1482277631927,0.020679474,0.0439651,0.09475112,-0.0041656494,-0.0012054443,6.713867E-4,169.53967,14.330425,-72.38114
1482277631931,-0.012557983,0.06953448,0.06084919,0.0010681152,0.0012359619,1.5258789E-4,169.5268,14.316174,-72.37903
1482277631936,0.027694702,-0.013685644,-0.00805974,0.0032348633,0.0017700195,1.5258789E-4,169.5296,14.318497,-72.37919
1482277631942,0.013326645,-0.0041815042,-0.038609505,0.007598877,-0.0015411377,1.2207031E-4,169.53693,14.320052,-72.38118
1482277631946,0.039162636,-0.0160622,-0.06434727,0.011734009,-0.00831604,-9.1552734E-4,169.5398,14.322578,-72.38295
1482277631951,0.029262543,-0.030225873,-0.047750235,0.0155181885,-0.016967773,-0.0019989014,169.54419,14.3244915,-72.38177
1482277631956,0.026431084,-0.041894913,-0.08589101,0.017044067,-0.022964478,-0.0037078857,169.54974,14.328585,-72.38035
1482277631961,-0.04494381,-0.036902428,-0.0815742,0.015960693,-0.0231781,-0.0046691895,169.54993,14.330796,-72.37769
1482277631966,0.049505234,0.0011613965,-0.056061983,0.013641357,-0.021026611,-0.005279541,169.5503,14.327171,-72.37274
1482277631971,-0.010240555,0.05312699,-0.0471797,0.009811401,-0.018875122,-0.0069732666,169.54248,14.316592,-72.36943
